"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff"
"404","COL","rcp26","ssp2",2060,11592.31,10520.4,-9.25
"405","COL","rcp26","ssp2",2070,14406.39,12525.15,-13.06
"406","COL","rcp26","ssp2",2080,17689.3,14614.3,-17.38
"407","COL","rcp26","ssp2",2090,21398.17,16660.86,-22.14
"408","COL","rcp26","ssp2",2100,25530.09,18577.6,-27.23
"409","COM","rcp26","ssp2",2025,1049.9,1038.95,-1.04
"410","COM","rcp26","ssp2",2030,1339.17,1314.87,-1.81
"411","COM","rcp26","ssp2",2035,1706.36,1658.69,-2.79
"412","COM","rcp26","ssp2",2040,2177.03,2090.52,-3.97
"413","COM","rcp26","ssp2",2045,2782.26,2633.43,-5.35
"414","COM","rcp26","ssp2",2050,3556.36,3310.55,-6.91
"415","COM","rcp26","ssp2",2055,4525.96,4134.28,-8.65
"416","COM","rcp26","ssp2",2060,5703.92,5101.14,-10.57
"417","COM","rcp26","ssp2",2070,8724.66,7427.24,-14.87
"418","COM","rcp26","ssp2",2080,12848.92,10315.77,-19.71
"419","COM","rcp26","ssp2",2090,18339.7,13755.1,-25
"420","COM","rcp26","ssp2",2100,25291.44,17551.5,-30.6
"421","CPV","rcp26","ssp2",2025,3721.26,3692.31,-0.78
"422","CPV","rcp26","ssp2",2030,4366.65,4307.15,-1.36
"423","CPV","rcp26","ssp2",2035,5094.52,4987.21,-2.11
"424","CPV","rcp26","ssp2",2040,5917.02,5739.1,-3.01
"425","CPV","rcp26","ssp2",2045,6826.41,6549.15,-4.06
"426","CPV","rcp26","ssp2",2050,7823.89,7411.8,-5.27
"427","CPV","rcp26","ssp2",2055,8945.41,8353.5,-6.62
"428","CPV","rcp26","ssp2",2060,10215.86,9387.84,-8.11
"429","CPV","rcp26","ssp2",2070,13321.21,11792.45,-11.48
"430","CPV","rcp26","ssp2",2080,17208.28,14573.66,-15.31
"431","CPV","rcp26","ssp2",2090,21901.35,17617.87,-19.56
"432","CPV","rcp26","ssp2",2100,27478.27,20843.76,-24.14
"433","CRI","rcp26","ssp2",2025,7198.9,7130.21,-0.95
"434","CRI","rcp26","ssp2",2030,8033.62,7899.49,-1.67
"435","CRI","rcp26","ssp2",2035,8919.53,8689.46,-2.58
"436","CRI","rcp26","ssp2",2040,9864.5,9501.57,-3.68
"437","CRI","rcp26","ssp2",2045,10853.03,10314.31,-4.96
"438","CRI","rcp26","ssp2",2050,11891.03,11126.66,-6.43
"439","CRI","rcp26","ssp2",2055,13020.39,11970.44,-8.06
"440","CRI","rcp26","ssp2",2060,14269.05,12861.98,-9.86
"441","CRI","rcp26","ssp2",2070,17147.69,14767.09,-13.88
"442","CRI","rcp26","ssp2",2080,20482.18,16704.98,-18.44
"443","CRI","rcp26","ssp2",2090,24168.2,18510.37,-23.41
"444","CRI","rcp26","ssp2",2100,28213.31,20108.63,-28.73
"445","CUB","rcp26","ssp2",2025,5692.26,5624.44,-1.19
"446","CUB","rcp26","ssp2",2030,6369.46,6236.95,-2.08
"447","CUB","rcp26","ssp2",2035,7167.02,6937.33,-3.2
"448","CUB","rcp26","ssp2",2040,8162.99,7791.12,-4.56
"449","CUB","rcp26","ssp2",2045,9343.31,8771.06,-6.12
"450","CUB","rcp26","ssp2",2050,10658.43,9815.97,-7.9
"451","CUB","rcp26","ssp2",2055,12128.37,10929.89,-9.88
"452","CUB","rcp26","ssp2",2060,13783.15,12123.2,-12.04
"453","CUB","rcp26","ssp2",2070,17664.95,14685.74,-16.87
"454","CUB","rcp26","ssp2",2080,22349.7,17376.63,-22.25
"455","CUB","rcp26","ssp2",2090,27858.47,20040.25,-28.06
"456","CUB","rcp26","ssp2",2100,34426.97,22666.78,-34.16
"457","CYP","rcp26","ssp2",2025,18082.86,17924.94,-0.87
"458","CYP","rcp26","ssp2",2030,19152.3,18860.1,-1.53
"459","CYP","rcp26","ssp2",2035,20396.73,19915.73,-2.36
"460","CYP","rcp26","ssp2",2040,21746.7,21014.68,-3.37
"461","CYP","rcp26","ssp2",2045,23121.99,22070.67,-4.55
"462","CYP","rcp26","ssp2",2050,24622.41,23170.96,-5.89
"463","CYP","rcp26","ssp2",2055,26384.5,24431.32,-7.4
"464","CYP","rcp26","ssp2",2060,28504.04,25920.05,-9.07
"465","CYP","rcp26","ssp2",2070,33678.4,29363.66,-12.81
"466","CYP","rcp26","ssp2",2080,39527.51,32769.72,-17.1
"467","CYP","rcp26","ssp2",2090,45977.8,35942.87,-21.83
"468","CYP","rcp26","ssp2",2100,53345.44,39007.84,-26.88
"469","CZE","rcp26","ssp2",2025,18912.54,19075.88,0.86
"470","CZE","rcp26","ssp2",2030,21492.95,21817.23,1.51
"471","CZE","rcp26","ssp2",2035,24148.34,24711.49,2.33
"472","CZE","rcp26","ssp2",2040,26646.74,27536.08,3.34
"473","CZE","rcp26","ssp2",2045,29075.37,30392.41,4.53
"474","CZE","rcp26","ssp2",2050,31557.34,33422.13,5.91
"475","CZE","rcp26","ssp2",2055,34191.94,36749.12,7.48
"476","CZE","rcp26","ssp2",2060,37224.72,40662.92,9.24
"477","CZE","rcp26","ssp2",2070,44110.72,50004.69,13.36
"478","CZE","rcp26","ssp2",2080,50996.83,60359.8,18.36
"479","CZE","rcp26","ssp2",2090,58105.94,72246.14,24.34
"480","CZE","rcp26","ssp2",2100,66112.06,86854.43,31.37
"481","DEU","rcp26","ssp2",2025,41112.91,41364.05,0.61
"482","DEU","rcp26","ssp2",2030,43340.27,43801.37,1.06
"483","DEU","rcp26","ssp2",2035,46219.2,46976.3,1.64
"484","DEU","rcp26","ssp2",2040,49550.32,50706.95,2.33
"485","DEU","rcp26","ssp2",2045,52986.49,54657.33,3.15
"486","DEU","rcp26","ssp2",2050,56536.4,58853.87,4.1
"487","DEU","rcp26","ssp2",2055,60438.55,63563.07,5.17
"488","DEU","rcp26","ssp2",2060,64703.8,68823.33,6.37
"489","DEU","rcp26","ssp2",2070,73993.4,80760.75,9.15
"490","DEU","rcp26","ssp2",2080,84029.95,94505.11,12.47
"491","DEU","rcp26","ssp2",2090,94824.7,110321.89,16.34
"492","DEU","rcp26","ssp2",2100,107123.59,129353.61,20.75
"493","DJI","rcp26","ssp2",2025,1835.63,1801.69,-1.85
"494","DJI","rcp26","ssp2",2030,2341.8,2266.48,-3.22
"495","DJI","rcp26","ssp2",2035,2952.65,2806.69,-4.94
"496","DJI","rcp26","ssp2",2040,3668.87,3411.52,-7.01
"497","DJI","rcp26","ssp2",2045,4492.69,4069.96,-9.41
"498","DJI","rcp26","ssp2",2050,5429.77,4772.56,-12.1
"499","DJI","rcp26","ssp2",2055,6485.2,5507.92,-15.07
"500","DJI","rcp26","ssp2",2060,7673.1,6270.88,-18.27
"501","DJI","rcp26","ssp2",2070,10442.54,7803.51,-25.27
"502","DJI","rcp26","ssp2",2080,13715.44,9214.12,-32.82
"503","DJI","rcp26","ssp2",2090,17520.09,10401.6,-40.63
"504","DJI","rcp26","ssp2",2100,21890.42,11288.35,-48.43
"505","DNK","rcp26","ssp2",2025,54940.6,55330.96,0.71
"506","DNK","rcp26","ssp2",2030,57625.43,58340.23,1.24
"507","DNK","rcp26","ssp2",2035,60998.43,62166.64,1.92
"508","DNK","rcp26","ssp2",2040,65215.59,66999.64,2.74
"509","DNK","rcp26","ssp2",2045,70118.08,72714.46,3.7
"510","DNK","rcp26","ssp2",2050,75348.24,78979.93,4.82
"511","DNK","rcp26","ssp2",2055,80777.15,85696.08,6.09
"512","DNK","rcp26","ssp2",2060,86560.52,93068.59,7.52
"513","DNK","rcp26","ssp2",2070,99480.5,110294.21,10.87
"514","DNK","rcp26","ssp2",2080,114415.75,131476.63,14.91
"515","DNK","rcp26","ssp2",2090,130890.31,156668.96,19.69
"516","DNK","rcp26","ssp2",2100,149192.8,186909.4,25.28
"517","DOM","rcp26","ssp2",2025,6012.32,5929.85,-1.37
"518","DOM","rcp26","ssp2",2030,6771.91,6609.64,-2.4
"519","DOM","rcp26","ssp2",2035,7593.27,7312.74,-3.69
"520","DOM","rcp26","ssp2",2040,8489.81,8043.51,-5.26
"521","DOM","rcp26","ssp2",2045,9454.12,8785.49,-7.07
"522","DOM","rcp26","ssp2",2050,10497.19,9539.16,-9.13
"523","DOM","rcp26","ssp2",2055,11622.97,10297.51,-11.4
"524","DOM","rcp26","ssp2",2060,12833.57,11051.88,-13.88
"525","DOM","rcp26","ssp2",2070,15492.11,12490.58,-19.37
"526","DOM","rcp26","ssp2",2080,18513.56,13804.12,-25.44
"527","DOM","rcp26","ssp2",2090,21867.23,14892.21,-31.9
"528","DOM","rcp26","ssp2",2100,25536.27,15686.05,-38.57
"529","DZA","rcp26","ssp2",2025,4297.24,4267.68,-0.69
"530","DZA","rcp26","ssp2",2030,4734.87,4677.57,-1.21
"531","DZA","rcp26","ssp2",2035,5082.27,4986.71,-1.88
"532","DZA","rcp26","ssp2",2040,5457.69,5310.65,-2.69
"533","DZA","rcp26","ssp2",2045,5961.77,5744.31,-3.65
"534","DZA","rcp26","ssp2",2050,6621.01,6307.18,-4.74
"535","DZA","rcp26","ssp2",2055,7442.15,6998.12,-5.97
"536","DZA","rcp26","ssp2",2060,8433.59,7815.91,-7.32
"537","DZA","rcp26","ssp2",2070,10786.42,9662.51,-10.42
"538","DZA","rcp26","ssp2",2080,13476.64,11590.6,-13.99
"539","DZA","rcp26","ssp2",2090,16557.57,13577.77,-18
"540","DZA","rcp26","ssp2",2100,20115.61,15614.56,-22.38
"541","ECU","rcp26","ssp2",2025,4344.43,4313.88,-0.7
"542","ECU","rcp26","ssp2",2030,4940.69,4879.91,-1.23
"543","ECU","rcp26","ssp2",2035,5626.25,5519.18,-1.9
"544","ECU","rcp26","ssp2",2040,6427.99,6253.18,-2.72
"545","ECU","rcp26","ssp2",2045,7349.42,7079.15,-3.68
"546","ECU","rcp26","ssp2",2050,8402.93,8001.98,-4.77
"547","ECU","rcp26","ssp2",2055,9599.51,9023.79,-6
"548","ECU","rcp26","ssp2",2060,10931.4,10127.8,-7.35
"549","ECU","rcp26","ssp2",2070,13985.45,12525.48,-10.44
"550","ECU","rcp26","ssp2",2080,17577.91,15120.47,-13.98
"551","ECU","rcp26","ssp2",2090,21732.42,17836.36,-17.93
"552","ECU","rcp26","ssp2",2100,26467.28,20588.24,-22.21
"553","EGY","rcp26","ssp2",2025,2360.29,2332.74,-1.17
"554","EGY","rcp26","ssp2",2030,2866.05,2807.58,-2.04
"555","EGY","rcp26","ssp2",2035,3440.27,3331.87,-3.15
"556","EGY","rcp26","ssp2",2040,4072.58,3889.63,-4.49
"557","EGY","rcp26","ssp2",2045,4752.16,4464.14,-6.06
"558","EGY","rcp26","ssp2",2050,5487.43,5056.91,-7.85
"559","EGY","rcp26","ssp2",2055,6290.35,5671.87,-9.83
"560","EGY","rcp26","ssp2",2060,7157.39,6297.8,-12.01
"561","EGY","rcp26","ssp2",2070,9043.75,7517.12,-16.88
"562","EGY","rcp26","ssp2",2080,11124.2,8640.01,-22.33
"563","EGY","rcp26","ssp2",2090,13417.42,9630.36,-28.22
"564","EGY","rcp26","ssp2",2100,15924.49,10444.84,-34.41
"565","ERI","rcp26","ssp2",2025,263.35,259.64,-1.41
"566","ERI","rcp26","ssp2",2030,301.25,293.88,-2.45
"567","ERI","rcp26","ssp2",2035,353.1,339.84,-3.76
"568","ERI","rcp26","ssp2",2040,426.63,403.93,-5.32
"569","ERI","rcp26","ssp2",2045,530.02,492.22,-7.13
"570","ERI","rcp26","ssp2",2050,672.75,611.03,-9.17
"571","ERI","rcp26","ssp2",2055,865.37,766.43,-11.43
"572","ERI","rcp26","ssp2",2060,1119.01,963.6,-13.89
"573","ERI","rcp26","ssp2",2070,1854.27,1495.77,-19.33
"574","ERI","rcp26","ssp2",2080,3004.31,2242.55,-25.36
"575","ERI","rcp26","ssp2",2090,4741.5,3234.23,-31.79
"576","ERI","rcp26","ssp2",2100,7246.14,4458.14,-38.48
"577","ESP","rcp26","ssp2",2025,28813.1,28734.62,-0.27
"578","ESP","rcp26","ssp2",2030,30315.85,30168.86,-0.48
"579","ESP","rcp26","ssp2",2035,31843.97,31602.13,-0.76
"580","ESP","rcp26","ssp2",2040,33374.66,33008.56,-1.1
"581","ESP","rcp26","ssp2",2045,35115.65,34590.24,-1.5
"582","ESP","rcp26","ssp2",2050,37337.85,36609.05,-1.95
"583","ESP","rcp26","ssp2",2055,40148.2,39152.05,-2.48
"584","ESP","rcp26","ssp2",2060,43485.02,42147.18,-3.08
"585","ESP","rcp26","ssp2",2070,50753.19,48473.29,-4.49
"586","ESP","rcp26","ssp2",2080,58643.99,55030.5,-6.16
"587","ESP","rcp26","ssp2",2090,68057.39,62545.6,-8.1
"588","ESP","rcp26","ssp2",2100,79026.97,70854.51,-10.34
"589","EST","rcp26","ssp2",2025,15856.63,16080.42,1.41
"590","EST","rcp26","ssp2",2030,18167.41,18617.29,2.48
"591","EST","rcp26","ssp2",2035,20619.59,21413.51,3.85
"592","EST","rcp26","ssp2",2040,23077.14,24356.85,5.55
"593","EST","rcp26","ssp2",2045,25423.31,27349.22,7.58
"594","EST","rcp26","ssp2",2050,27604.37,30350.22,9.95
"595","EST","rcp26","ssp2",2055,29927.19,33720.48,12.68
"596","EST","rcp26","ssp2",2060,32614.07,37758.83,15.77
"597","EST","rcp26","ssp2",2070,38327.22,47216.06,23.19
"598","EST","rcp26","ssp2",2080,43963.25,58238.17,32.47
"599","EST","rcp26","ssp2",2090,50119.56,72135.27,43.93
"600","EST","rcp26","ssp2",2100,57275.72,90396.03,57.83
"601","ETH","rcp26","ssp2",2025,332.36,329.6,-0.83
"602","ETH","rcp26","ssp2",2030,412.97,406.98,-1.45
"603","ETH","rcp26","ssp2",2035,518.14,506.52,-2.24
"604","ETH","rcp26","ssp2",2040,656.9,635.88,-3.2
"605","ETH","rcp26","ssp2",2045,835.06,798.96,-4.32
"606","ETH","rcp26","ssp2",2050,1058.44,999.14,-5.6
"607","ETH","rcp26","ssp2",2055,1333.99,1240.13,-7.04
"608","ETH","rcp26","ssp2",2060,1671.1,1526.96,-8.63
"609","ETH","rcp26","ssp2",2070,2572.35,2258.1,-12.22
"610","ETH","rcp26","ssp2",2080,3828.15,3203.08,-16.33
"611","ETH","rcp26","ssp2",2090,5481.59,4336.54,-20.89
"612","ETH","rcp26","ssp2",2100,7623.78,5655.16,-25.82
"613","FIN","rcp26","ssp2",2025,44861.77,45700.52,1.87
"614","FIN","rcp26","ssp2",2030,47779.04,49347.57,3.28
"615","FIN","rcp26","ssp2",2035,51168.04,53778.65,5.1
"616","FIN","rcp26","ssp2",2040,54785.54,58810.03,7.35
"617","FIN","rcp26","ssp2",2045,58464.05,64335.72,10.04
"618","FIN","rcp26","ssp2",2050,62251.11,70479.75,13.22
"619","FIN","rcp26","ssp2",2055,66206.94,77398.05,16.9
"620","FIN","rcp26","ssp2",2060,70526.18,85428.85,21.13
"621","FIN","rcp26","ssp2",2070,80239.66,105389.2,31.34
"622","FIN","rcp26","ssp2",2080,90890.71,131176.28,44.32
"623","FIN","rcp26","ssp2",2090,102611.42,164965.24,60.77
"624","FIN","rcp26","ssp2",2100,116232.12,210849.99,81.4
"625","FJI","rcp26","ssp2",2025,4833.16,4794.4,-0.8
"626","FJI","rcp26","ssp2",2030,5594.15,5515.97,-1.4
"627","FJI","rcp26","ssp2",2035,6523.58,6383.11,-2.15
"628","FJI","rcp26","ssp2",2040,7653.06,7418.44,-3.07
"629","FJI","rcp26","ssp2",2045,8995.42,8623.77,-4.13
"630","FJI","rcp26","ssp2",2050,10597.21,10030.73,-5.35
"631","FJI","rcp26","ssp2",2055,12483.25,11646.51,-6.7
"632","FJI","rcp26","ssp2",2060,14664.88,13462.62,-8.2
"633","FJI","rcp26","ssp2",2070,19956.36,17644.82,-11.58
"634","FJI","rcp26","ssp2",2080,26614.14,22505.2,-15.44
"635","FJI","rcp26","ssp2",2090,35010.49,28117.51,-19.69
"636","FJI","rcp26","ssp2",2100,45393.33,34379.45,-24.26
"637","FRA","rcp26","ssp2",2025,39773.58,39873.87,0.25
"638","FRA","rcp26","ssp2",2030,42447.49,42632.6,0.44
"639","FRA","rcp26","ssp2",2035,45397.37,45699.7,0.67
"640","FRA","rcp26","ssp2",2040,48570.95,49029.29,0.94
"641","FRA","rcp26","ssp2",2045,51841.91,52497.12,1.26
"642","FRA","rcp26","ssp2",2050,55208.74,56106.9,1.63
"643","FRA","rcp26","ssp2",2055,58804.1,59995.37,2.03
"644","FRA","rcp26","ssp2",2060,62643.49,64193.96,2.48
"645","FRA","rcp26","ssp2",2070,70668.5,73129.73,3.48
"646","FRA","rcp26","ssp2",2080,79249.48,82892.22,4.6
"647","FRA","rcp26","ssp2",2090,89028.03,94219.07,5.83
"648","FRA","rcp26","ssp2",2100,100192.23,107375.61,7.17
"649","GAB","rcp26","ssp2",2025,8183.4,8069.77,-1.39
"650","GAB","rcp26","ssp2",2030,9062.1,8842.9,-2.42
"651","GAB","rcp26","ssp2",2035,10065.17,9690.57,-3.72
"652","GAB","rcp26","ssp2",2040,11222.57,10629.27,-5.29
"653","GAB","rcp26","ssp2",2045,12525.56,11636.06,-7.1
"654","GAB","rcp26","ssp2",2050,13964.12,12685.92,-9.15
"655","GAB","rcp26","ssp2",2055,15528.17,13753.81,-11.43
"656","GAB","rcp26","ssp2",2060,17236.32,14839.91,-13.9
"657","GAB","rcp26","ssp2",2070,21141.94,17042.9,-19.39
"658","GAB","rcp26","ssp2",2080,25655.9,19127.04,-25.45
"659","GAB","rcp26","ssp2",2090,30698.78,20901.45,-31.91
"660","GAB","rcp26","ssp2",2100,36226.98,22242.34,-38.6
"661","GBR","rcp26","ssp2",2025,46530.62,46731.67,0.43
"662","GBR","rcp26","ssp2",2030,49493.34,49866.26,0.75
"663","GBR","rcp26","ssp2",2035,52701.39,53313,1.16
"664","GBR","rcp26","ssp2",2040,56214.44,57143.27,1.65
"665","GBR","rcp26","ssp2",2045,59800.23,61135.05,2.23
"666","GBR","rcp26","ssp2",2050,63395.77,65231.37,2.9
"667","GBR","rcp26","ssp2",2055,67281.93,69733,3.64
"668","GBR","rcp26","ssp2",2060,71668.48,74875.4,4.47
"669","GBR","rcp26","ssp2",2070,81503.85,86715.89,6.39
"670","GBR","rcp26","ssp2",2080,91810.65,99763.64,8.66
"671","GBR","rcp26","ssp2",2090,103166.65,114813.66,11.29
"672","GBR","rcp26","ssp2",2100,116202.56,132805.81,14.29
"673","GEO","rcp26","ssp2",2025,3023.21,3029.09,0.19
"674","GEO","rcp26","ssp2",2030,3610.02,3622.16,0.34
"675","GEO","rcp26","ssp2",2035,4269.99,4291.95,0.51
"676","GEO","rcp26","ssp2",2040,5001.87,5038.3,0.73
"677","GEO","rcp26","ssp2",2045,5786.72,5843.13,0.97
"678","GEO","rcp26","ssp2",2050,6614.99,6697.67,1.25
"679","GEO","rcp26","ssp2",2055,7501.94,7618.99,1.56
"680","GEO","rcp26","ssp2",2060,8494.8,8655.98,1.9
"681","GEO","rcp26","ssp2",2070,10708.27,10990.54,2.64
"682","GEO","rcp26","ssp2",2080,12966.89,13415.76,3.46
"683","GEO","rcp26","ssp2",2090,15451.15,16127.29,4.38
"684","GEO","rcp26","ssp2",2100,18212.78,19188.43,5.36
"685","GHA","rcp26","ssp2",2025,1082.14,1065.43,-1.54
"686","GHA","rcp26","ssp2",2030,1327.43,1291.66,-2.69
"687","GHA","rcp26","ssp2",2035,1617.9,1550.74,-4.15
"688","GHA","rcp26","ssp2",2040,1969.18,1853.04,-5.9
"689","GHA","rcp26","ssp2",2045,2393.02,2203.48,-7.92
"690","GHA","rcp26","ssp2",2050,2905.85,2609.46,-10.2
"691","GHA","rcp26","ssp2",2055,3522.34,3074.41,-12.72
"692","GHA","rcp26","ssp2",2060,4250.56,3593.82,-15.45
"693","GHA","rcp26","ssp2",2070,6049.95,4750.48,-21.48
"694","GHA","rcp26","ssp2",2080,8319.87,5982.68,-28.09
"695","GHA","rcp26","ssp2",2090,11089.45,7199.77,-35.08
"696","GHA","rcp26","ssp2",2100,14358.56,8297.01,-42.22
"697","GIN","rcp26","ssp2",2025,1109.7,1093.97,-1.42
"698","GIN","rcp26","ssp2",2030,1533.48,1495.24,-2.49
"699","GIN","rcp26","ssp2",2035,2045.21,1966.19,-3.86
"700","GIN","rcp26","ssp2",2040,2670.51,2523.22,-5.52
"701","GIN","rcp26","ssp2",2045,3425.33,3170.57,-7.44
"702","GIN","rcp26","ssp2",2050,4325.12,3909.3,-9.61
"703","GIN","rcp26","ssp2",2055,5376.02,4729.23,-12.03
"704","GIN","rcp26","ssp2",2060,6576.34,5611.7,-14.67
"705","GIN","rcp26","ssp2",2070,9414.69,7483.1,-20.52
"706","GIN","rcp26","ssp2",2080,12851.02,9385.37,-26.97
"707","GIN","rcp26","ssp2",2090,16940.16,11212,-33.81
"708","GIN","rcp26","ssp2",2100,21720.8,12851.87,-40.83
"709","GMB","rcp26","ssp2",2025,762.32,751.37,-1.44
"710","GMB","rcp26","ssp2",2030,939.13,915.66,-2.5
"711","GMB","rcp26","ssp2",2035,1154.13,1109.75,-3.85
"712","GMB","rcp26","ssp2",2040,1418,1340.56,-5.46
"713","GMB","rcp26","ssp2",2045,1740.99,1613.29,-7.33
"714","GMB","rcp26","ssp2",2050,2133.73,1932.06,-9.45
"715","GMB","rcp26","ssp2",2055,2603.23,2296.17,-11.8
"716","GMB","rcp26","ssp2",2060,3154.09,2701.53,-14.35
"717","GMB","rcp26","ssp2",2070,4512.73,3610.01,-20
"718","GMB","rcp26","ssp2",2080,6246.35,4606.99,-26.25
"719","GMB","rcp26","ssp2",2090,8395.36,5634.24,-32.89
"720","GMB","rcp26","ssp2",2100,11011.56,6635.64,-39.74
"721","GNB","rcp26","ssp2",2025,712.96,703.02,-1.39
"722","GNB","rcp26","ssp2",2030,924.9,902.53,-2.42
"723","GNB","rcp26","ssp2",2035,1210.6,1165.66,-3.71
"724","GNB","rcp26","ssp2",2040,1590.07,1506.33,-5.27
"725","GNB","rcp26","ssp2",2045,2083.64,1936.34,-7.07
"726","GNB","rcp26","ssp2",2050,2712.38,2465.32,-9.11
"727","GNB","rcp26","ssp2",2055,3497.48,3099.8,-11.37
"728","GNB","rcp26","ssp2",2060,4459,3841.95,-13.84
"729","GNB","rcp26","ssp2",2070,6975.94,5628.19,-19.32
"730","GNB","rcp26","ssp2",2080,10408.43,7765.81,-25.39
"731","GNB","rcp26","ssp2",2090,14907.4,10156.87,-31.87
"732","GNB","rcp26","ssp2",2100,20605.94,12658.23,-38.57
"733","GNQ","rcp26","ssp2",2025,11307.59,11170.38,-1.21
"734","GNQ","rcp26","ssp2",2030,12070.87,11815.73,-2.11
"735","GNQ","rcp26","ssp2",2035,12906.17,12486.16,-3.25
"736","GNQ","rcp26","ssp2",2040,13834.84,13194.59,-4.63
"737","GNQ","rcp26","ssp2",2045,14846.73,13922.54,-6.22
"738","GNQ","rcp26","ssp2",2050,15918.96,14639.82,-8.04
"739","GNQ","rcp26","ssp2",2055,17055.34,15341.82,-10.05
"740","GNQ","rcp26","ssp2",2060,18267.79,16030.82,-12.25
"741","GNQ","rcp26","ssp2",2070,20869.71,17292.54,-17.14
"742","GNQ","rcp26","ssp2",2080,23604.03,18269.51,-22.6
"743","GNQ","rcp26","ssp2",2090,26583.69,19013.59,-28.48
"744","GNQ","rcp26","ssp2",2100,29838.76,19507.63,-34.62
"745","GRC","rcp26","ssp2",2025,27200.63,27100.34,-0.37
"746","GRC","rcp26","ssp2",2030,30003.73,29808.86,-0.65
"747","GRC","rcp26","ssp2",2035,32931.16,32596.55,-1.02
"748","GRC","rcp26","ssp2",2040,35980.61,35453.79,-1.46
"749","GRC","rcp26","ssp2",2045,39254.55,38469.2,-2
"750","GRC","rcp26","ssp2",2050,42919.48,41797.09,-2.62
"751","GRC","rcp26","ssp2",2055,47047.94,45487.97,-3.32
"752","GRC","rcp26","ssp2",2060,51598.84,49478.66,-4.11
"753","GRC","rcp26","ssp2",2070,61374.44,57728.96,-5.94
"754","GRC","rcp26","ssp2",2080,71638.38,65783.31,-8.17
"755","GRC","rcp26","ssp2",2090,82782.8,73996.3,-10.61
"756","GRC","rcp26","ssp2",2100,95126.72,82314.2,-13.47
"757","GTM","rcp26","ssp2",2025,3127.77,3094.21,-1.07
"758","GTM","rcp26","ssp2",2030,3680.24,3611.46,-1.87
"759","GTM","rcp26","ssp2",2035,4341.78,4216.82,-2.88
"760","GTM","rcp26","ssp2",2040,5136.77,4926.19,-4.1
"761","GTM","rcp26","ssp2",2045,6083.38,5747.64,-5.52
"762","GTM","rcp26","ssp2",2050,7196.58,6683.33,-7.13
"763","GTM","rcp26","ssp2",2055,8487.32,7729.14,-8.93
"764","GTM","rcp26","ssp2",2060,9962.11,8874.68,-10.92
"765","GTM","rcp26","ssp2",2070,13505.67,11431.56,-15.36
"766","GTM","rcp26","ssp2",2080,17988.12,14325.67,-20.36
"767","GTM","rcp26","ssp2",2090,23520.26,17455.41,-25.79
"768","GTM","rcp26","ssp2",2100,30210.29,20685.47,-31.53
"769","GUY","rcp26","ssp2",2025,1919.45,1888.7,-1.6
"770","GUY","rcp26","ssp2",2030,2215.63,2153.62,-2.8
"771","GUY","rcp26","ssp2",2035,2549.48,2439.57,-4.31
"772","GUY","rcp26","ssp2",2040,2964.59,2783.13,-6.12
"773","GUY","rcp26","ssp2",2045,3480.2,3194.42,-8.21
"774","GUY","rcp26","ssp2",2050,4088.53,3656.5,-10.57
"775","GUY","rcp26","ssp2",2055,4766.8,4139.03,-13.17
"776","GUY","rcp26","ssp2",2060,5490.59,4612.27,-16
"777","GUY","rcp26","ssp2",2070,7272.83,5658.14,-22.2
"778","GUY","rcp26","ssp2",2080,9632.27,6842.82,-28.96
"779","GUY","rcp26","ssp2",2090,12410.8,7932.24,-36.09
"780","GUY","rcp26","ssp2",2100,15707.07,8901.91,-43.33
"781","HND","rcp26","ssp2",2025,2110.31,2084.15,-1.24
"782","HND","rcp26","ssp2",2030,2508.88,2454.74,-2.16
"783","HND","rcp26","ssp2",2035,2992.14,2892.77,-3.32
"784","HND","rcp26","ssp2",2040,3580.99,3411.98,-4.72
"785","HND","rcp26","ssp2",2045,4287.32,4015.25,-6.35
"786","HND","rcp26","ssp2",2050,5120.44,4701.14,-8.19
"787","HND","rcp26","ssp2",2055,6089.94,5466.57,-10.24
"788","HND","rcp26","ssp2",2060,7212.06,6312.43,-12.47
"789","HND","rcp26","ssp2",2070,9985.96,8242.44,-17.46
"790","HND","rcp26","ssp2",2080,13559.03,10438.75,-23.01
"791","HND","rcp26","ssp2",2090,18003.62,12784.02,-28.99
"792","HND","rcp26","ssp2",2100,23397.94,15151.66,-35.24
"793","HRV","rcp26","ssp2",2025,12910.4,12931.86,0.17
"794","HRV","rcp26","ssp2",2030,14047.11,14086.97,0.28
"795","HRV","rcp26","ssp2",2035,15209.81,15275.34,0.43
"796","HRV","rcp26","ssp2",2040,16344.31,16442.82,0.6
"797","HRV","rcp26","ssp2",2045,17433.64,17572.24,0.8
"798","HRV","rcp26","ssp2",2050,18541.67,18729.45,1.01
"799","HRV","rcp26","ssp2",2055,19726.74,19972.17,1.24
"800","HRV","rcp26","ssp2",2060,21004.35,21319.69,1.5
"801","HRV","rcp26","ssp2",2070,23793.41,24272.97,2.02
"802","HRV","rcp26","ssp2",2080,26699.42,27388.17,2.58
"803","HRV","rcp26","ssp2",2090,29819.69,30731.68,3.06
"804","HRV","rcp26","ssp2",2100,33261.81,34396.54,3.41
"805","HTI","rcp26","ssp2",2025,955.27,942.65,-1.32
"806","HTI","rcp26","ssp2",2030,1244.49,1215.85,-2.3
"807","HTI","rcp26","ssp2",2035,1618.39,1561.05,-3.54
