"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff","growth.nocc","growth.cc"
"3709","PRY","rcp60","ssp2",2055,7365.16,5905.08,-19.82,17.0312060546642,10.161798532564
"3710","PRY","rcp60","ssp2",2060,8558.81,6509.61,-23.94,16.2067083403483,10.2374565628239
"3711","PRY","rcp60","ssp2",2070,11310.22,7600.77,-32.8,32.1471092359802,16.7622945153396
"3712","PRY","rcp60","ssp2",2080,14541.82,8429.07,-42.04,28.5723885123366,10.8975801135937
"3713","PRY","rcp60","ssp2",2090,18271.11,8893.83,-51.32,25.6452768635563,5.51377554107393
"3714","PRY","rcp60","ssp2",2100,22585.28,8995.89,-60.17,23.6119754081717,1.14753711280741
"3715","QAT","rcp60","ssp2",2055,98794.37,64388.53,-34.83,3.56972128093272,-8.67980086948345
"3716","QAT","rcp60","ssp2",2060,103263.51,60843.04,-41.08,4.52367882906688,-5.5063999752751
"3717","QAT","rcp60","ssp2",2070,113235.28,52732.23,-53.43,9.6566250750144,-13.3307112859581
"3718","QAT","rcp60","ssp2",2080,122629.51,43108.9,-64.85,8.29620415121506,-18.2494273426328
"3719","QAT","rcp60","ssp2",2090,129962.6,32892.31,-74.69,5.979873849288,-23.6994912883419
"3720","QAT","rcp60","ssp2",2100,135511.83,23523.91,-82.64,4.26986686939164,-28.4820372907832
"3721","ROU","rcp60","ssp2",2055,14132.97,15370.83,8.76,9.96597451161792,11.6139802576641
"3722","ROU","rcp60","ssp2",2060,15581.78,17238.45,10.63,10.2512776861481,12.1504173814947
"3723","ROU","rcp60","ssp2",2070,18790.23,21607.38,14.99,20.591036454115,25.3440999625836
"3724","ROU","rcp60","ssp2",2080,22284.11,26736.43,19.98,18.5941310989807,23.7374915422416
"3725","ROU","rcp60","ssp2",2090,26061.02,32738.58,25.62,16.9488931799385,22.4493322406918
"3726","ROU","rcp60","ssp2",2100,30162.74,39758.18,31.81,15.7389081471101,21.4413697845172
"3727","RUS","rcp60","ssp2",2055,15336.91,20916.59,36.38,6.95254924713666,15.3353790504233
"3728","RUS","rcp60","ssp2",2060,16498.45,24105.46,46.11,7.57349426970622,15.2456495059663
"3729","RUS","rcp60","ssp2",2070,18888.89,32238.99,70.68,14.4888762277668,33.7414428100522
"3730","RUS","rcp60","ssp2",2080,21145.23,43183.38,104.22,11.9453287090983,33.9476826042007
"3731","RUS","rcp60","ssp2",2090,23586.28,59020.86,150.23,11.5442111530591,36.6749429989038
"3732","RUS","rcp60","ssp2",2100,26226.76,81736.3,211.65,11.1949828459596,38.4871382761959
"3733","RWA","rcp60","ssp2",2055,1914.2,1564.66,-18.26,22.7114210985179,15.9368099705094
"3734","RWA","rcp60","ssp2",2060,2341.32,1823.82,-22.1,22.3132379061749,16.5633428348651
"3735","RWA","rcp60","ssp2",2070,3418.12,2377.11,-30.46,45.9911502912887,30.3368753495411
"3736","RWA","rcp60","ssp2",2080,4820.04,2925.52,-39.31,41.0143587703182,23.0704510939754
"3737","RWA","rcp60","ssp2",2090,6627.55,3429.08,-48.26,37.499896266421,17.2126664661325
"3738","RWA","rcp60","ssp2",2100,8905.65,3830.43,-56.99,34.3731846609984,11.7043055280133
"3739","SAU","rcp60","ssp2",2055,26522,16757.84,-36.82,4.79955238318023,-6.3284516489659
"3740","SAU","rcp60","ssp2",2060,27928.47,15824.96,-43.34,5.30303144559234,-5.56682722833015
"3741","SAU","rcp60","ssp2",2070,31277.91,13740.2,-56.07,11.9929233502587,-13.1738721614462
"3742","SAU","rcp60","ssp2",2080,35535.54,11525.34,-67.57,13.6122586195817,-16.1195615784341
"3743","SAU","rcp60","ssp2",2090,40771.14,9273.87,-77.25,14.733418994055,-19.5349551509977
"3744","SAU","rcp60","ssp2",2100,46808.12,7084.46,-84.86,14.8069933781592,-23.6083749286975
"3745","SDN","rcp60","ssp2",2055,4668.22,2948.84,-36.83,20.7356562040926,8.19088711068062
"3746","SDN","rcp60","ssp2",2060,5633.07,3192.06,-43.33,20.6684774924918,8.247989039758
"3747","SDN","rcp60","ssp2",2070,8112.05,3567.15,-56.03,44.0076192910793,11.7507189714479
"3748","SDN","rcp60","ssp2",2080,11412.01,3704.46,-67.54,40.6797295381562,3.84929145115849
"3749","SDN","rcp60","ssp2",2090,15627.45,3557.55,-77.24,36.9386286903008,-3.96576019176884
"3750","SDN","rcp60","ssp2",2100,20801.78,3148.65,-84.86,33.1105202704216,-11.4938651600118
"3751","SEN","rcp60","ssp2",2055,4297.07,3145.73,-26.79,23.7749446953636,15.1611332593837
"3752","SEN","rcp60","ssp2",2060,5290.73,3599.12,-31.97,23.1241287668109,14.4128707803912
"3753","SEN","rcp60","ssp2",2070,7829.42,4486.65,-42.69,47.983737593867,24.6596390228723
"3754","SEN","rcp60","ssp2",2080,11186.43,5224.4,-53.3,42.8768669965336,16.4432260149555
"3755","SEN","rcp60","ssp2",2090,15472.12,5686.64,-63.25,38.3115077821968,8.84771457009419
"3756","SEN","rcp60","ssp2",2100,20792.81,5811.12,-72.05,34.3888878834963,2.18899033524189
"3757","SLB","rcp60","ssp2",2055,4497.73,3578.02,-20.45,19.5003427405427,12.9846344282277
"3758","SLB","rcp60","ssp2",2060,5347.47,4031.53,-24.61,18.8926413991058,12.6748872281318
"3759","SLB","rcp60","ssp2",2070,7417.48,4934.76,-33.47,38.7100815899855,22.4041492931964
"3760","SLB","rcp60","ssp2",2080,10097.34,5787.25,-42.69,36.128981810534,17.2752068996263
"3761","SLB","rcp60","ssp2",2090,13470.93,6494.34,-51.79,33.4106804366298,12.2180655751868
"3762","SLB","rcp60","ssp2",2100,17570.69,6950.72,-60.44,30.4341274136232,7.02734996935794
"3763","SLE","rcp60","ssp2",2055,2496.83,1855.41,-25.69,26.4448203216789,17.4637240750589
"3764","SLE","rcp60","ssp2",2060,3138.42,2174.77,-30.7,25.6961827597394,17.2123681558254
"3765","SLE","rcp60","ssp2",2070,4832.72,2845.03,-41.13,53.9857635370664,30.8198108305706
"3766","SLE","rcp60","ssp2",2080,7173.83,3475.34,-51.56,48.4429058583986,22.1547751693304
"3767","SLE","rcp60","ssp2",2090,10271.11,3962.58,-61.42,43.1747058405343,14.0199232305328
"3768","SLE","rcp60","ssp2",2100,14234.53,4230.06,-70.28,38.5880396568628,6.75014763108885
"3769","SLV","rcp60","ssp2",2055,8778.08,6822.85,-22.27,14.0932025610298,6.25456493537844
"3770","SLV","rcp60","ssp2",2060,9985.1,7313.23,-26.76,13.7503873284363,7.18731908220171
"3771","SLV","rcp60","ssp2",2070,12885.14,8201.87,-36.35,29.043675075863,12.1511288445735
"3772","SLV","rcp60","ssp2",2080,16400.79,8827.12,-46.18,27.2845308626837,7.623261524506
"3773","SLV","rcp60","ssp2",2090,20535.85,9097.61,-55.7,25.2125659800534,3.0643063649299
"3774","SLV","rcp60","ssp2",2100,25355.95,8967.45,-64.63,23.4716361874478,-1.43070542702973
"3775","SRB","rcp60","ssp2",2055,8325.86,8952.38,7.52,9.21065576028344,11.0214357021944
"3776","SRB","rcp60","ssp2",2060,9098.01,9929.71,9.14,9.27411702815084,10.9169852039346
"3777","SRB","rcp60","ssp2",2070,10783.66,12152.06,12.69,18.5276780306902,22.3808147468557
"3778","SRB","rcp60","ssp2",2080,12692.19,14824.75,16.8,17.6983510236784,21.9937195833464
"3779","SRB","rcp60","ssp2",2090,14781.83,17922.74,21.25,16.4639829690542,20.8974181689405
"3780","SRB","rcp60","ssp2",2100,17101.92,21531.29,25.9,15.6955532569377,20.1339192556495
"3781","STP","rcp60","ssp2",2055,10144.98,7633.88,-24.75,15.4496913748839,5.74559155573409
"3782","STP","rcp60","ssp2",2060,11608.37,8160.47,-29.7,14.4247696890482,6.89806494207402
"3783","STP","rcp60","ssp2",2070,14747.64,8848.28,-40,27.0431593755195,8.42855864919546
"3784","STP","rcp60","ssp2",2080,18442.43,9156.3,-50.35,25.053432277978,3.4811285357154
"3785","STP","rcp60","ssp2",2090,22719.93,9040.36,-60.21,23.1937982142266,-1.26623199327238
"3786","STP","rcp60","ssp2",2100,27516.76,8497.94,-69.12,21.1128731470563,-5.99998230158976
"3787","SUR","rcp60","ssp2",2055,14436.55,10232.64,-29.12,12.8915591047218,5.29010590089848
"3788","SUR","rcp60","ssp2",2060,16181.53,10569.97,-34.68,12.0872369090953,3.29660771804735
"3789","SUR","rcp60","ssp2",2070,20023.65,10811.68,-46.01,23.743861056402,2.28676145722269
"3790","SUR","rcp60","ssp2",2080,24410.36,10501.41,-56.98,21.9076442107208,-2.86976677075164
"3791","SUR","rcp60","ssp2",2090,29216.45,9639.71,-67.01,19.6887305226142,-8.20556477653954
"3792","SUR","rcp60","ssp2",2100,34593.19,8426.83,-75.64,18.4031256364137,-12.582121246386
"3793","SVK","rcp60","ssp2",2055,30547.36,35033.93,14.69,7.95997042595391,11.3797426059046
"3794","SVK","rcp60","ssp2",2060,33093.07,39075.84,18.08,8.33364978184694,11.5371298623934
"3795","SVK","rcp60","ssp2",2070,38902.12,49011.1,25.99,17.5536751350056,25.4255826618187
"3796","SVK","rcp60","ssp2",2080,44869.73,60851.69,35.62,15.3400637291747,24.1589966354561
"3797","SVK","rcp60","ssp2",2090,50988.62,74965.01,47.02,13.6370109648531,23.1929795211932
"3798","SVK","rcp60","ssp2",2100,57890.5,92949.92,60.56,13.536118451529,23.9910726350867
"3799","SVN","rcp60","ssp2",2055,36693.71,41591.56,13.35,7.46755139044969,10.7118405851882
"3800","SVN","rcp60","ssp2",2060,39476.22,45954.59,16.41,7.58307077698058,10.4901811809896
"3801","SVN","rcp60","ssp2",2070,45400.6,56148.83,23.67,15.0074652537654,22.18329006961
"3802","SVN","rcp60","ssp2",2080,51460.61,68081.01,32.3,13.3478632440981,21.250985995612
"3803","SVN","rcp60","ssp2",2090,58111.01,82908.11,42.67,12.9232824873238,21.7786134488898
"3804","SVN","rcp60","ssp2",2100,65622.15,101555.27,54.76,12.9255024133981,22.4913582036788
"3805","SWE","rcp60","ssp2",2055,72070.44,88344.78,22.58,5.22488670909898,10.1297563501628
"3806","SWE","rcp60","ssp2",2060,76316.89,97844.22,28.21,5.89208280121503,10.7526896325963
"3807","SWE","rcp60","ssp2",2070,86122.48,122261.3,41.96,12.8485188534281,24.9550561085775
"3808","SWE","rcp60","ssp2",2080,96293.88,153894.32,59.82,11.8103891109499,25.8732894219185
"3809","SWE","rcp60","ssp2",2090,107387.94,195915.69,82.44,11.5210437049582,27.3053417436069
"3810","SWE","rcp60","ssp2",2100,120720.78,254674.52,110.96,12.4155840963147,29.9918960038372
"3811","SWZ","rcp60","ssp2",2055,7815.32,6433.25,-17.68,18.4751515555764,12.5534271212951
"3812","SWZ","rcp60","ssp2",2060,9224.45,7246.86,-21.44,18.0303557627839,12.6469513853806
"3813","SWZ","rcp60","ssp2",2070,12665.56,8917.82,-29.59,37.3042295204592,23.0577105118631
"3814","SWZ","rcp60","ssp2",2080,16938.12,10453.52,-38.28,33.7336841008214,17.2205763291926
"3815","SWZ","rcp60","ssp2",2090,22054.15,11662.69,-47.12,30.204237542301,11.5671084955116
"3816","SWZ","rcp60","ssp2",2100,28174.48,12468.47,-55.75,27.751375591442,6.90904071016205
"3817","SYR","rcp60","ssp2",2055,8224.8,7032.53,-14.5,15.7035721972678,11.7471894490128
"3818","SYR","rcp60","ssp2",2060,9425.04,7753.83,-17.73,14.5929384301138,10.2566217278846
"3819","SYR","rcp60","ssp2",2070,12121.92,9102.83,-24.91,28.6139899671513,17.397853705846
"3820","SYR","rcp60","ssp2",2080,15371.6,10328.78,-32.81,26.8082943956073,13.4677896873829
"3821","SYR","rcp60","ssp2",2090,19124.43,11269.37,-41.07,24.4140492856957,9.10649660463288
"3822","SYR","rcp60","ssp2",2100,23471.68,11867.99,-49.44,22.731396439005,5.31192071961431
"3823","TCD","rcp60","ssp2",2055,3203.78,2056.67,-35.8,26.5645863455719,13.2583663287277
"3824","TCD","rcp60","ssp2",2060,4035.65,2333.8,-42.17,25.9652660295026,13.4746945304789
"3825","TCD","rcp60","ssp2",2070,6260.74,2835.82,-54.7,55.1358517215318,21.5108406890051
"3826","TCD","rcp60","ssp2",2080,9339.43,3157.66,-66.19,49.1745384730878,11.3490983207679
"3827","TCD","rcp60","ssp2",2090,13381.64,3212.3,-75.99,43.281121010597,1.73039529271677
"3828","TCD","rcp60","ssp2",2100,18606.84,3014.14,-83.8,39.0475307959264,-6.1687887183638
"3829","TGO","rcp60","ssp2",2055,2505.05,1859.04,-25.79,26.8373324692027,18.3845536635378
"3830","TGO","rcp60","ssp2",2060,3180.5,2201,-30.8,26.9635336620027,18.3944401411481
"3831","TGO","rcp60","ssp2",2070,5088.19,2992.23,-41.19,59.9808206256878,35.9486597001363
"3832","TGO","rcp60","ssp2",2080,7946.72,3847.2,-51.59,56.1797024089116,28.5730040805687
"3833","TGO","rcp60","ssp2",2090,11955.45,4612.17,-61.42,50.4450892947027,19.8838116032439
"3834","TGO","rcp60","ssp2",2100,17378.98,5167.96,-70.26,45.3644990360045,12.0505098467749
"3835","THA","rcp60","ssp2",2055,12515.1,9208.94,-26.42,13.4457780650284,6.30884600643699
"3836","THA","rcp60","ssp2",2060,14082.07,9634.55,-31.58,12.520635072832,4.62170456100266
"3837","THA","rcp60","ssp2",2070,17455.03,10077.63,-42.27,23.9521604423213,4.59886554120327
"3838","THA","rcp60","ssp2",2080,21122.84,9959.81,-52.85,21.012911464489,-1.16912408969172
"3839","THA","rcp60","ssp2",2090,24963.62,9296.83,-62.76,18.1830662922221,-6.65655268524198
"3840","THA","rcp60","ssp2",2100,29042.73,8251.74,-71.59,16.3402182856493,-11.241358613635
"3841","TJK","rcp60","ssp2",2055,2322.23,2339.25,0.73,17.9767118137758,17.933089325146
"3842","TJK","rcp60","ssp2",2060,2709.05,2726.3,0.64,16.6572647842806,16.5459014641445
"3843","TJK","rcp60","ssp2",2070,3588.96,3591.97,0.08,32.480389804544,31.7525584125004
"3844","TJK","rcp60","ssp2",2080,4614.59,4571.74,-0.93,28.5773594578931,27.2766754733475
"3845","TJK","rcp60","ssp2",2090,5798.01,5664.96,-2.29,25.6451819121525,23.9125584569551
"3846","TJK","rcp60","ssp2",2100,7165.91,6842.74,-4.51,23.5925774532986,20.7906145850986
"3847","TKM","rcp60","ssp2",2055,10390.81,9273.79,-10.75,6.54793155213571,3.71058343836217
"3848","TKM","rcp60","ssp2",2060,10979.36,9521.72,-13.28,5.66413975426363,2.67344850379401
"3849","TKM","rcp60","ssp2",2070,11949.78,9667.86,-19.1,8.83858439836202,1.53480673659802
"3850","TKM","rcp60","ssp2",2080,12663.86,9403.7,-25.74,5.9756748659808,-2.73235235098564
"3851","TKM","rcp60","ssp2",2090,13270.88,8893.51,-32.98,4.79332525785976,-5.42541765475292
"3852","TKM","rcp60","ssp2",2100,13889.71,8240.83,-40.67,4.66306680491422,-7.33883472329823
"3853","TTO","rcp60","ssp2",2055,26718.15,21239.56,-20.51,6.88089395737109,1.13276760027541
"3854","TTO","rcp60","ssp2",2060,28662.43,21586.22,-24.69,7.27700084025278,1.63214303874468
"3855","TTO","rcp60","ssp2",2070,32665.76,21691.9,-33.59,13.9671688687944,0.489571587799996
"3856","TTO","rcp60","ssp2",2080,36845.72,21071.27,-42.81,12.7961510768462,-2.86111405639894
"3857","TTO","rcp60","ssp2",2090,41488.76,19946.4,-51.92,12.6013007752325,-5.33840627546417
"3858","TTO","rcp60","ssp2",2100,46478.73,18330.49,-60.56,12.0272816059097,-8.10126138049974
"3859","TUN","rcp60","ssp2",2055,14458.33,11855.71,-18,10.4946928144934,4.58699652603182
"3860","TUN","rcp60","ssp2",2060,15920.64,12439.81,-21.86,10.1139619859278,4.9267399421882
"3861","TUN","rcp60","ssp2",2070,18973.71,13241.43,-30.21,19.1768044500724,6.44398909629649
"3862","TUN","rcp60","ssp2",2080,21947.35,13353.42,-39.16,15.6724225256948,0.845754574845766
"3863","TUN","rcp60","ssp2",2090,24881.27,12876.84,-48.25,13.3679920354849,-3.56897334166079
"3864","TUN","rcp60","ssp2",2100,28066.23,12060.86,-57.03,12.8006327651281,-6.33680312871791
"3865","TUR","rcp60","ssp2",2055,19589.57,19552.83,-0.19,9.61370811338302,9.43807345226309
"3866","TUR","rcp60","ssp2",2060,21420.2,21331.93,-0.41,9.34492181298518,9.09893861911549
"3867","TUR","rcp60","ssp2",2070,25405.85,25135.31,-1.06,18.6069691226039,17.8295165978887
"3868","TUR","rcp60","ssp2",2080,29781.86,29162.91,-2.08,17.2244187854372,16.0236734697125
"3869","TUR","rcp60","ssp2",2090,34552.83,33236.96,-3.81,16.019718043131,13.9699707608054
"3870","TUR","rcp60","ssp2",2100,39702.72,37336.75,-5.96,14.9043942276219,12.3350330475471
"3871","TZA","rcp60","ssp2",2055,2540.17,1989.82,-21.67,22.5844279937071,14.8949684154608
"3872","TZA","rcp60","ssp2",2060,3095.73,2288.02,-26.09,21.8709771393253,14.9862801660452
"3873","TZA","rcp60","ssp2",2070,4490.38,2896.91,-35.49,45.0507634709745,26.6120925516385
"3874","TZA","rcp60","ssp2",2080,6304.05,3450.58,-45.26,40.3901228849229,19.1124335930353
"3875","TZA","rcp60","ssp2",2090,8600.79,3885.64,-54.82,36.4327694101411,12.6083151238343
"3876","TZA","rcp60","ssp2",2100,11501.63,4164.36,-63.79,33.7275994414466,7.17307830885002
"3877","UGA","rcp60","ssp2",2055,2288.75,1785.27,-22,25.2935605542204,18.5029073626636
"3878","UGA","rcp60","ssp2",2060,2855.37,2098.27,-26.51,24.7567449481158,17.5323620516785
"3879","UGA","rcp60","ssp2",2070,4357.57,2788.41,-36.01,52.6096442842784,32.8909053648958
"3880","UGA","rcp60","ssp2",2080,6421.32,3478.57,-45.83,47.3601112546672,24.7510229844248
"3881","UGA","rcp60","ssp2",2090,9131.74,4072.95,-55.4,42.2097014321043,17.0869064011936
"3882","UGA","rcp60","ssp2",2100,12592.92,4480.96,-64.42,37.9027436173172,10.0175548435409
"3883","UKR","rcp60","ssp2",2055,7544.71,8487.46,12.5,12.7958294587087,14.9950140365709
"3884","UKR","rcp60","ssp2",2060,8504.96,9811.79,15.37,12.7274606976279,15.6033725048484
"3885","UKR","rcp60","ssp2",2070,10601.32,12947.85,22.13,24.6486755963579,31.9621598097799
"3886","UKR","rcp60","ssp2",2080,12802.94,16683.16,30.31,20.7674138692163,28.8488822468595
"3887","UKR","rcp60","ssp2",2090,15195.78,21227.48,39.69,18.6897696935235,27.238964320908
"3888","UKR","rcp60","ssp2",2100,17811.94,26777.07,50.33,17.2163587522325,26.1434235246011
"3889","URY","rcp60","ssp2",2055,16586.19,15016.25,-9.47,9.93805864047166,6.37630913789586
"3890","URY","rcp60","ssp2",2060,18149.51,16045.63,-11.59,9.4254316392131,6.85510696745192
"3891","URY","rcp60","ssp2",2070,21503.53,17976.78,-16.4,18.4799479434982,12.0353641458765
"3892","URY","rcp60","ssp2",2080,25201.94,19699.23,-21.83,17.1990831272819,9.58152683628548
"3893","URY","rcp60","ssp2",2090,29248.15,21136,-27.74,16.0551528969595,7.29353380817423
"3894","URY","rcp60","ssp2",2100,33684.39,22229.51,-34.01,15.1675917964042,5.17368470855412
"3895","USA","rcp60","ssp2",2055,69421.93,67313.06,-3.04,2.87960027747969,1.72190998798463
"3896","USA","rcp60","ssp2",2060,71490.63,68647.07,-3.98,2.97989410550818,1.9817996685933
"3897","USA","rcp60","ssp2",2070,75638.61,70986.45,-6.15,5.80213099255105,3.40783663454244
"3898","USA","rcp60","ssp2",2080,80066.28,72818.41,-9.05,5.85371677242614,2.58071786939621
"3899","USA","rcp60","ssp2",2090,84749.76,74059.58,-12.61,5.84950368619598,1.70447281120255
"3900","USA","rcp60","ssp2",2100,89734.85,74697.78,-16.76,5.88212875175105,0.861738616395066
"3901","UZB","rcp60","ssp2",2055,3285.81,3078.6,-6.31,13.6691020797875,11.9271124942738
"3902","UZB","rcp60","ssp2",2060,3720.9,3426.96,-7.9,13.2414838350361,11.3155330344962
"3903","UZB","rcp60","ssp2",2070,4696.55,4151.23,-11.61,26.2208067940552,21.1344748698555
"3904","UZB","rcp60","ssp2",2080,5748.05,4811.42,-16.29,22.3887747389041,15.9034792097764
"3905","UZB","rcp60","ssp2",2090,6884.09,5405.34,-21.48,19.763919938066,12.3439649833105
"3906","UZB","rcp60","ssp2",2100,8121.7,5894.27,-27.43,17.9778300399908,9.04531444830483
"3907","VCT","rcp60","ssp2",2055,13510.52,10736.64,-20.53,12.0270645644089,6.8733930379161
"3908","VCT","rcp60","ssp2",2060,15203.91,11449.65,-24.69,12.5338625012213,6.64090441702432
"3909","VCT","rcp60","ssp2",2070,19119.44,12703.87,-33.56,25.7534410556232,10.9542213080749
"3910","VCT","rcp60","ssp2",2080,23638.21,13532.9,-42.75,23.634426531321,6.52580670299679
"3911","VCT","rcp60","ssp2",2090,29082.55,14007.84,-51.83,23.0319470044475,3.50952124082791
"3912","VCT","rcp60","ssp2",2100,35157.83,13902.69,-60.46,20.889777547017,-0.7506510639756
"3913","VEN","rcp60","ssp2",2055,14071.4,10440.46,-25.8,10.8624111396578,4.33636401793225
"3914","VEN","rcp60","ssp2",2060,15555.61,10756.43,-30.85,10.5477066958512,3.02639921995775
"3915","VEN","rcp60","ssp2",2070,18803.48,11031.8,-41.33,20.879091208895,2.56005012815589
"3916","VEN","rcp60","ssp2",2080,22558.99,10872.79,-51.8,19.9724199988513,-1.44137856016243
"3917","VEN","rcp60","ssp2",2090,26878.32,10313.26,-61.63,19.1468235058396,-5.14614924044335
"3918","VEN","rcp60","ssp2",2100,31764.74,9389.5,-70.44,18.1797820697127,-8.95701262258491
"3919","VNM","rcp60","ssp2",2055,4172.38,3234.12,-22.49,15.2938315680688,9.96630409281164
"3920","VNM","rcp60","ssp2",2060,4800.74,3502.21,-27.05,15.0599897420657,8.28942649004985
"3921","VNM","rcp60","ssp2",2070,6249.6,3957.31,-36.68,30.1799305940334,12.9946519483412
"3922","VNM","rcp60","ssp2",2080,7883.69,4213.28,-46.56,26.1471134152586,6.46828274762401
"3923","VNM","rcp60","ssp2",2090,9738.97,4273.94,-56.12,23.5331424751607,1.43973341434701
"3924","VNM","rcp60","ssp2",2100,11832.23,4140.74,-65,21.4936487123382,-3.11656223531448
"3925","VUT","rcp60","ssp2",2055,8675.09,7079.15,-18.4,20.2355344639283,13.1612053435127
"3926","VUT","rcp60","ssp2",2060,10384.27,8077.42,-22.21,19.7021587095926,14.1015517399688
"3927","VUT","rcp60","ssp2",2070,14604.89,10158.3,-30.45,40.6443592086877,25.7616912330917
"3928","VUT","rcp60","ssp2",2080,20093.18,12236.14,-39.1,37.5784411933263,20.4546036246222
"3929","VUT","rcp60","ssp2",2090,27002.18,14086.45,-47.83,34.3848012111572,15.1216805299711
"3930","VUT","rcp60","ssp2",2100,35367.79,15457.85,-56.29,30.9812392925312,9.73559697439738
"3931","WSM","rcp60","ssp2",2055,7551.92,6202.05,-17.87,16.6607964902524,11.3358034531413
"3932","WSM","rcp60","ssp2",2060,8737.16,6851.19,-21.59,15.6945518490662,10.4665392894285
"3933","WSM","rcp60","ssp2",2070,11429.33,8049.13,-29.57,30.8128728328198,17.4851376184283
"3934","WSM","rcp60","ssp2",2080,14858.46,9209.95,-38.02,30.0028960577742,14.4216828402573
"3935","WSM","rcp60","ssp2",2090,19092.76,10200.36,-46.57,28.4975697346831,10.7536957312472
"3936","WSM","rcp60","ssp2",2100,24139.66,10881.35,-54.92,26.4335800586191,6.6761369206577
