# Disutility costs
#
# Source:
# - Duplicated manually from corresponding R12 data as of 2025-04-07.
#
# Units: kUSD / vehicle
#
node,     consumer_group, technology, year, value
Austria,  URLMM,          HFC_ptrp,   2080,  25.269
Austria,  URLMM,          HFC_ptrp,   2090,  25.225
Austria,  URLMM,          HFC_ptrp,   2100,  25.203
Austria,  URLMM,          IAHe_ptrp,  2020,  -0.483
Austria,  URLMM,          IAHe_ptrp,  2030,  -0.559
Austria,  URLMM,          IAHe_ptrp,  2040,  -0.763
Austria,  URLMM,          IAHe_ptrp,  2050,  -0.396
Austria,  URLMM,          IAHe_ptrp,  2060,  -0.426
Austria,  URLMM,          IAHe_ptrp,  2070,  -0.438
Austria,  URLMM,          IAHe_ptrp,  2080,  -0.455
Austria,  URLMM,          IAHe_ptrp,  2090,  -0.468
Austria,  URLMM,          IAHe_ptrp,  2100,  -0.475
Austria,  URLMM,          IAHm_ptrp,  2020,  -0.483
Austria,  URLMM,          IAHm_ptrp,  2030,  -0.559
Austria,  URLMM,          IAHm_ptrp,  2040,  -0.763
Austria,  URLMM,          IAHm_ptrp,  2050,  -0.396
Austria,  URLMM,          IAHm_ptrp,  2060,  -0.426
Austria,  URLMM,          IAHm_ptrp,  2070,  -0.438
Austria,  URLMM,          IAHm_ptrp,  2080,  -0.455
Austria,  URLMM,          IAHm_ptrp,  2090,  -0.468
Austria,  URLMM,          IAHm_ptrp,  2100,  -0.475
Austria,  URLMM,          ICAe_ffv,   2020,   0.0
Austria,  URLMM,          ICAe_ffv,   2030,   0.0
Austria,  URLMM,          ICAe_ffv,   2040,   0.0
Austria,  URLMM,          ICAe_ffv,   2050,   0.0
Austria,  URLMM,          ICAe_ffv,   2060,   0.0
Austria,  URLMM,          ICAe_ffv,   2070,   0.0
Austria,  URLMM,          ICAe_ffv,   2080,   0.0
Austria,  URLMM,          ICAe_ffv,   2090,   0.0
Austria,  URLMM,          ICAe_ffv,   2100,   0.0
Austria,  URLMM,          ICAm_ptrp,  2020,   0.0
Austria,  URLMM,          ICAm_ptrp,  2030,   0.0
Austria,  URLMM,          ICAm_ptrp,  2040,   0.0
Austria,  URLMM,          ICAm_ptrp,  2050,   0.0
Austria,  URLMM,          ICAm_ptrp,  2060,   0.0
Austria,  URLMM,          ICAm_ptrp,  2070,   0.0
Austria,  URLMM,          ICAm_ptrp,  2080,   0.0
Austria,  URLMM,          ICAm_ptrp,  2090,   0.0
Austria,  URLMM,          ICAm_ptrp,  2100,   0.0
Austria,  URLMM,          ICE_L_ptrp, 2020,   0.145
Austria,  URLMM,          ICE_L_ptrp, 2030,   0.29
Austria,  URLMM,          ICE_L_ptrp, 2040,   0.351
Austria,  URLMM,          ICE_L_ptrp, 2050,   0.394
Austria,  URLMM,          ICE_L_ptrp, 2060,   0.424
Austria,  URLMM,          ICE_L_ptrp, 2070,   0.435
Austria,  URLMM,          ICE_L_ptrp, 2080,   0.452
Austria,  URLMM,          ICE_L_ptrp, 2090,   0.466
Austria,  URLMM,          ICE_L_ptrp, 2100,   0.472
Austria,  URLMM,          ICE_conv,   2020,   0.0
Austria,  URLMM,          ICE_conv,   2030,   0.0
Austria,  URLMM,          ICE_conv,   2040,   0.0
Austria,  URLMM,          ICE_conv,   2050,   0.0
Austria,  URLMM,          ICE_conv,   2060,   0.0
Austria,  URLMM,          ICE_conv,   2070,   0.0
Austria,  URLMM,          ICE_conv,   2080,   0.0
Austria,  URLMM,          ICE_conv,   2090,   0.0
Austria,  URLMM,          ICE_conv,   2100,   0.0
Austria,  URLMM,          ICE_nga,    2020,  13.372
Austria,  URLMM,          ICE_nga,    2030,  13.039
Austria,  URLMM,          ICE_nga,    2040,  13.362
Austria,  URLMM,          ICE_nga,    2050,  13.146
Austria,  URLMM,          ICE_nga,    2060,  13.096
Austria,  URLMM,          ICE_nga,    2070,  13.075
Austria,  URLMM,          ICE_nga,    2080,  13.046
Austria,  URLMM,          ICE_nga,    2090,  13.024
Austria,  URLMM,          ICE_nga,    2100,  13.012
Austria,  URLMM,          ICH_chyb,   2020,  -0.483
Austria,  URLMM,          ICH_chyb,   2030,  -0.559
Austria,  URLMM,          ICH_chyb,   2040,  -0.763
Austria,  URLMM,          ICH_chyb,   2050,  -0.396
Austria,  URLMM,          ICH_chyb,   2060,  -0.426
Austria,  URLMM,          ICH_chyb,   2070,  -0.438
Austria,  URLMM,          ICH_chyb,   2080,  -0.455
Austria,  URLMM,          ICH_chyb,   2090,  -0.468
Austria,  URLMM,          ICH_chyb,   2100,  -0.475
Austria,  URLMM,          IGH_ghyb,   2020,  12.42
Austria,  URLMM,          IGH_ghyb,   2030,  12.189
Austria,  URLMM,          IGH_ghyb,   2040,  12.713
Austria,  URLMM,          IGH_ghyb,   2050,  12.641
Austria,  URLMM,          IGH_ghyb,   2060,  12.596
Austria,  URLMM,          IGH_ghyb,   2070,  12.578
Austria,  URLMM,          IGH_ghyb,   2080,  12.551
Austria,  URLMM,          IGH_ghyb,   2090,  12.531
Austria,  URLMM,          IGH_ghyb,   2100,  12.52
Austria,  URLMM,          PHEV_ptrp,  2020,   7.073
Austria,  URLMM,          PHEV_ptrp,  2030,  10.73
Austria,  URLMM,          PHEV_ptrp,  2040,  10.322
Austria,  URLMM,          PHEV_ptrp,  2050,  10.592
Austria,  URLMM,          PHEV_ptrp,  2060,  10.463
Austria,  URLMM,          PHEV_ptrp,  2070,  10.411
Austria,  URLMM,          PHEV_ptrp,  2080,  10.336
Austria,  URLMM,          PHEV_ptrp,  2090,  10.278
Austria,  URLMM,          PHEV_ptrp,  2100,  10.248
